IP,SPEED,LAST_CHECK_TIME,DNS_POSITION,PORT,TYPE
125.121.118.236,0.347秒,17-02-27 13:07,浙江杭州,808,HTTP
123.173.81.212,1.926秒,17-02-28 12:55,吉林长春,80,HTTP
175.43.162.23,0.22秒,17-02-28 12:54,福建泉州,8080,HTTP
106.46.136.90,4.03秒,17-02-28 17:05,,808,HTTP
111.155.124.81,5.917秒,17-02-28 17:00,北京,8123,HTTP
125.122.171.210,0.228秒,17-02-28 02:27,浙江杭州,808,HTTP
60.176.239.198,0.202秒,17-02-28 02:27,浙江杭州,808,HTTP
119.5.0.124,1.27秒,17-02-28 05:20,四川南充,808,HTTP
125.118.149.4,1.368秒,17-02-28 05:19,浙江杭州,808,HTTP
121.196.202.116,5.981秒,17-03-01 03:27,北京,28080,HTTP
106.46.136.141,4.61秒,17-03-01 03:22,,808,HTTP
125.121.123.21,0.384秒,17-02-28 23:36,浙江杭州,808,HTTP
106.46.136.40,0.53秒,17-02-28 23:33,,808,HTTP
110.73.4.237,0.31秒,17-02-28 09:54,广西防城港,8123,HTTP
110.72.42.207,0.742秒,17-02-28 09:54,广西贵港,8123,HTTP
175.155.25.10,0.376秒,17-03-01 14:00,四川德阳,808,HTTP
115.198.34.157,0.218秒,17-03-01 14:00,浙江杭州,808,HTTP
106.46.136.215,0.141秒,17-02-26 09:24,,808,HTTP
125.118.150.30,0.187秒,17-02-26 09:20,浙江杭州,808,HTTP
110.73.90.97,0.272秒,17-02-26 19:20,广西南宁,8123,HTTP
114.217.175.184,0.156秒,17-02-26 19:20,江苏苏州,8998,HTTP
106.46.136.212,0.395秒,17-03-01 07:22,,808,HTTP
113.123.77.182,0.19秒,17-03-01 07:20,山东滨州,808,HTTP
115.204.27.97,0.819秒,17-02-26 13:40,浙江杭州,808,HTTP
59.32.95.203,5.301秒,17-02-26 13:36,广东梅州,808,HTTP
220.191.101.41,0.221秒,17-02-27 06:10,浙江杭州,808,HTTP
116.204.64.97,3.968秒,17-02-27 06:04,广东深圳,8080,HTTP
220.191.13.150,1.205秒,17-02-27 02:18,浙江杭州,808,HTTP
125.121.123.197,0.227秒,17-02-27 02:18,浙江杭州,808,HTTP
175.155.243.174,0.269秒,17-02-26 22:00,四川德阳,808,HTTP
111.155.124.94,0.366秒,17-02-26 21:45,北京,8123,HTTP
106.46.136.142,0.237秒,17-02-28 21:03,,808,HTTP
125.118.70.229,0.695秒,17-02-28 21:00,浙江杭州,808,HTTP
125.118.245.94,0.172秒,17-02-27 18:45,浙江杭州,808,HTTP
60.176.233.144,4.751秒,17-02-27 18:45,浙江杭州,808,HTTP
218.241.153.211,0.647秒,17-02-27 17:09,北京,81,HTTP
27.159.126.79,3.198秒,17-02-27 17:03,福建莆田,8118,HTTP
111.76.167.210,3.187秒,17-02-27 13:00,江西新余,808,HTTP
113.123.76.201,0.9秒,17-02-27 13:00,山东滨州,808,HTTP
125.120.201.62,0.247秒,17-02-28 12:52,浙江杭州,808,HTTP
125.120.206.174,1.023秒,17-02-28 12:45,浙江杭州,808,HTTP
106.46.136.191,1.178秒,17-02-28 16:57,,808,HTTP
60.176.239.232,4.076秒,17-02-28 16:54,浙江杭州,808,HTTP
125.121.117.20,2.506秒,17-02-28 02:24,浙江杭州,808,HTTP
106.46.136.14,1.638秒,17-02-28 02:22,,808,HTTP
125.118.151.6,0.202秒,17-02-28 05:14,浙江杭州,808,HTTP
125.120.8.225,3.06秒,17-02-28 05:13,浙江杭州,808,HTTP
124.42.7.103,5.292秒,17-03-01 03:20,北京,80,HTTP
175.155.71.85,0.254秒,17-03-01 03:18,四川德阳,808,HTTP
125.121.114.124,0.838秒,17-02-28 23:31,浙江杭州,808,HTTP
125.118.146.40,0.156秒,17-02-28 23:28,浙江杭州,808,HTTP
113.121.242.72,0.182秒,17-02-28 09:54,山东德州,808,HTTP
115.204.26.103,0.278秒,17-02-28 09:54,浙江杭州,808,HTTP
106.46.136.105,3.962秒,17-03-01 14:00,,808,HTTP
115.198.36.195,0.157秒,17-03-01 14:00,浙江杭州,808,HTTP
110.166.63.125,0.231秒,17-02-26 09:18,青海西宁,8998,HTTP
125.118.146.135,0.402秒,17-02-26 09:10,浙江杭州,808,HTTP
183.128.241.154,0.172秒,17-02-26 19:18,浙江杭州,808,HTTP
115.204.24.28,0.221秒,17-02-26 19:17,浙江杭州,808,HTTP
182.88.14.157,4.758秒,17-03-01 07:19,广西南宁,8123,HTTP
119.5.34.29,0.386秒,17-03-01 07:18,四川达州,808,HTTP
182.138.129.170,0.582秒,17-02-26 13:30,四川乐山,80,HTTP
125.120.9.44,0.181秒,17-02-26 13:27,浙江杭州,808,HTTP
114.99.22.143,3.137秒,17-02-27 06:00,安徽安庆,808,HTTP
60.176.233.253,1.057秒,17-02-27 06:00,浙江杭州,808,HTTP
125.118.144.167,4.036秒,17-02-27 02:12,浙江杭州,808,HTTP
125.118.149.111,0.218秒,17-02-27 02:12,浙江杭州,808,HTTP
113.123.77.43,0.435秒,17-02-26 21:45,山东滨州,808,HTTP
125.121.115.131,2.698秒,17-02-26 21:43,浙江杭州,808,HTTP
106.46.136.18,0.433秒,17-02-28 21:00,,808,HTTP
115.198.33.195,0.217秒,17-02-28 20:55,浙江杭州,808,HTTP
125.118.247.184,0.14秒,17-02-27 18:45,浙江杭州,808,HTTP
125.118.244.21,0.158秒,17-02-27 18:45,浙江杭州,808,HTTP
219.223.84.82,4.157秒,17-02-27 17:00,广东深圳市罗湖区,8998,HTTP
115.221.114.174,0.297秒,17-02-27 16:53,浙江温州,808,HTTP
111.72.127.130,0.562秒,17-02-27 12:36,江西吉安,808,HTTP
123.169.89.246,0.362秒,17-02-27 12:27,山东淄博,808,HTTP
59.49.129.60,2.686秒,17-02-28 12:45,海南文昌,8998,HTTP
106.46.136.73,2.059秒,17-02-28 12:45,,808,HTTP
106.46.136.91,5.898秒,17-02-28 16:54,,808,HTTP
125.118.77.90,4.529秒,17-02-28 16:54,浙江杭州,808,HTTP
125.121.118.188,0.825秒,17-02-28 02:22,浙江杭州,808,HTTP
125.121.117.91,0.176秒,17-02-28 02:20,浙江杭州,808,HTTP
60.176.237.89,2.397秒,17-02-28 05:10,浙江杭州,808,HTTP
111.76.224.193,1.926秒,17-02-28 05:10,江西南昌,808,HTTP
125.121.117.231,4.925秒,17-03-01 03:18,浙江杭州,808,HTTP
175.155.242.243,1.84秒,17-03-01 03:18,四川德阳,808,HTTP
125.118.147.207,0.489秒,17-02-28 23:28,浙江杭州,808,HTTP
125.118.151.84,0.208秒,17-02-28 23:27,浙江杭州,808,HTTP
182.90.105.14,2.252秒,17-02-28 09:54,广西梧州,8123,HTTP
125.121.121.143,0.329秒,17-02-28 09:45,浙江杭州,808,HTTP
175.155.25.13,0.325秒,17-03-01 14:00,四川德阳,808,HTTP
61.143.158.238,2.256秒,17-03-01 14:00,广东揭阳,808,HTTP
171.38.177.255,0.255秒,17-02-26 09:09,广西钦州,8123,HTTP
60.176.235.160,3.013秒,17-02-26 09:09,浙江杭州,808,HTTP
218.86.128.63,1.363秒,17-02-26 19:11,贵州贵阳,8118,HTTP
125.84.97.154,3.215秒,17-02-26 19:11,重庆,8998,HTTP
125.122.171.140,0.222秒,17-03-01 07:18,浙江杭州,808,HTTP
61.178.238.122,0.338秒,17-03-01 07:18,甘肃兰州市城关区,63000,HTTP
125.121.113.254,0.566秒,17-02-26 13:21,浙江杭州,808,HTTP
27.159.126.176,0.581秒,17-02-26 13:21,福建莆田,8118,HTTP
106.46.136.10,4.38秒,17-02-27 05:51,,808,HTTP
124.88.67.18,0.303秒,17-02-27 05:46,新疆乌鲁木齐,80,HTTP
111.76.133.166,6.316秒,17-02-27 02:10,江西新余,808,HTTP
125.120.201.74,0.337秒,17-02-27 02:09,浙江杭州,808,HTTP
106.46.136.55,0.178秒,17-02-26 21:43,,808,HTTP
123.169.89.38,0.925秒,17-02-26 21:42,山东淄博,808,HTTP
125.118.244.51,0.295秒,17-02-28 20:55,浙江杭州,808,HTTP
106.46.136.239,0.14秒,17-02-28 20:54,,808,HTTP
182.88.36.90,0.314秒,17-02-27 18:45,广西南宁,8123,HTTP
111.72.126.200,0.29秒,17-02-27 18:45,江西吉安,808,HTTP
111.72.127.98,0.228秒,17-02-27 16:45,江西吉安,808,HTTP
59.32.95.105,2.231秒,17-02-27 16:43,广东梅州,808,HTTP
111.72.245.214,1.815秒,17-02-27 12:22,江西鹰潭,808,HTTP
175.155.24.10,0.257秒,17-02-27 12:20,四川德阳,808,HTTP
106.46.136.246,1.357秒,17-02-28 12:42,,808,HTTP
220.191.14.174,0.56秒,17-02-28 12:36,浙江杭州,808,HTTP
125.118.240.87,1.622秒,17-02-28 16:45,浙江杭州,808,HTTP
115.198.35.180,7.196秒,17-02-28 16:44,浙江杭州,808,HTTP
110.72.46.66,0.262秒,17-02-28 02:20,广西贵港,8123,HTTP
110.72.25.72,0.389秒,17-02-28 02:20,广西贵港,8123,HTTP
121.31.148.88,3.187秒,17-02-28 05:10,广西北海,8123,HTTP
125.122.169.71,6.021秒,17-02-28 05:10,浙江杭州,808,HTTP
175.155.155.146,4.932秒,17-03-01 03:18,四川德阳,808,HTTP
119.5.1.56,0.29秒,17-03-01 03:13,四川南充,808,HTTP
111.72.127.120,0.358秒,17-02-28 23:27,江西吉安,808,HTTP
110.73.7.202,1.123秒,17-02-28 23:27,广西防城港,8123,HTTP
113.69.38.133,1.149秒,17-02-28 09:43,广东佛山,808,HTTP
123.170.133.12,6.39秒,17-02-28 09:36,山东临沂,8998,HTTP
121.41.110.49,0.296秒,17-03-01 13:56,福建莆田,3128,HTTP
106.46.136.83,2.063秒,17-03-01 13:55,,808,HTTP
182.88.31.154,2.687秒,17-02-26 09:03,广西南宁,8123,HTTP
220.191.12.188,0.162秒,17-02-26 09:00,浙江杭州,808,HTTP
125.118.241.248,0.506秒,17-02-26 19:10,浙江杭州,808,HTTP
110.73.4.201,7.326秒,17-02-26 19:00,广西防城港,8123,HTTP
106.46.136.86,3.342秒,17-03-01 07:13,,808,HTTP
125.121.116.250,0.712秒,17-03-01 07:09,浙江杭州,808,HTTP
125.118.150.170,0.213秒,17-02-26 13:20,浙江杭州,808,HTTP
49.72.59.129,0.172秒,17-02-26 13:20,江苏苏州,8998,HTTP
60.176.234.40,0.597秒,17-02-27 05:45,浙江杭州,808,HTTP
125.122.118.228,0.349秒,17-02-27 05:42,浙江杭州,808,HTTP
111.76.187.159,0.458秒,17-02-27 02:09,江西新余,808,HTTP
125.122.117.168,0.883秒,17-02-27 02:09,浙江杭州,808,HTTP
125.120.11.75,6.024秒,17-02-26 21:36,浙江杭州,808,HTTP
115.46.79.192,6.85秒,17-02-26 21:36,广西南宁,8123,HTTP
117.82.183.108,0.163秒,17-02-28 20:54,江苏苏州,8998,HTTP
27.22.193.27,0.187秒,17-02-28 20:46,湖北襄阳,8998,HTTP
125.118.77.216,0.243秒,17-02-27 18:36,浙江杭州,808,HTTP
60.176.233.109,0.261秒,17-02-27 18:35,浙江杭州,808,HTTP
111.72.127.106,0.404秒,17-02-27 16:43,江西吉安,808,HTTP
111.72.245.136,0.753秒,17-02-27 16:42,江西鹰潭,808,HTTP
113.123.76.238,0.479秒,17-02-27 12:20,山东滨州,808,HTTP
111.72.127.218,0.224秒,17-02-27 12:20,江西吉安,808,HTTP
218.63.216.88,0.379秒,17-02-28 12:34,云南楚雄州楚雄,8998,HTTP
119.5.0.66,0.25秒,17-02-28 12:31,四川南充,808,HTTP
112.85.72.87,0.365秒,17-02-28 16:42,江苏连云港,808,HTTP
106.46.136.120,4.987秒,17-02-28 16:40,,808,HTTP
110.72.41.40,6.925秒,17-02-28 02:20,广西贵港,8123,HTTP
111.76.133.124,0.614秒,17-02-28 02:18,江西新余,808,HTTP
171.37.133.227,0.521秒,17-02-28 05:10,广西,8123,HTTP
115.198.38.145,0.49秒,17-02-28 05:10,浙江杭州,808,HTTP
111.72.127.100,0.825秒,17-03-01 03:12,江西吉安,808,HTTP
106.46.136.231,0.23秒,17-03-01 03:02,,808,HTTP
125.121.123.228,0.296秒,17-02-28 23:27,浙江杭州,808,HTTP
106.46.136.162,2.145秒,17-02-28 23:26,,808,HTTP
183.157.21.38,0.178秒,17-02-28 09:36,浙江杭州,8998,HTTP
220.191.100.15,0.285秒,17-02-28 09:36,浙江杭州,808,HTTP
106.46.136.42,3.363秒,17-03-01 13:54,,808,HTTP
221.226.144.147,0.431秒,17-03-01 13:54,江苏南京,8998,HTTP
111.206.163.235,5.34秒,17-02-26 08:54,北京,80,HTTP
122.230.224.17,7.213秒,17-02-26 08:54,浙江湖州,8998,HTTP
125.118.243.151,0.846秒,17-02-26 19:00,浙江杭州,808,HTTP
171.39.4.25,0.632秒,17-02-26 19:00,广西百色,8123,HTTP
61.160.254.23,6.266秒,17-03-01 07:01,江苏常州,23,HTTP
124.234.157.250,4.342秒,17-03-01 07:01,吉林长春,80,HTTP
111.155.116.219,0.403秒,17-02-26 13:18,北京,8123,HTTP
125.122.63.141,2.247秒,17-02-26 13:18,浙江杭州,808,HTTP
115.198.34.226,0.269秒,17-02-27 05:42,浙江杭州,808,HTTP
125.122.170.16,2.516秒,17-02-27 05:36,浙江杭州,808,HTTP
125.121.113.4,5.635秒,17-02-27 02:02,浙江杭州,808,HTTP
113.121.252.52,2.728秒,17-02-27 02:00,山东德州,808,HTTP
220.191.14.5,0.614秒,17-02-26 21:33,浙江杭州,808,HTTP
106.46.136.167,1.568秒,17-02-26 21:30,,808,HTTP
106.46.136.53,1.178秒,17-02-28 20:43,,808,HTTP
125.120.203.137,0.276秒,17-02-28 20:36,浙江杭州,808,HTTP
125.118.246.8,2.091秒,17-02-27 18:34,浙江杭州,808,HTTP
125.120.205.197,0.18秒,17-02-27 18:33,浙江杭州,808,HTTP
125.120.207.84,0.183秒,17-02-27 16:40,浙江杭州,808,HTTP
113.123.79.126,1.74秒,17-02-27 16:36,山东滨州,808,HTTP
111.72.126.204,4.777秒,17-02-27 12:18,江西吉安,808,HTTP
60.176.235.105,0.402秒,17-02-27 12:16,浙江杭州,808,HTTP
125.120.201.218,0.22秒,17-02-28 12:27,浙江杭州,808,HTTP
114.104.14.99,0.194秒,17-02-28 16:40,安徽六安,8998,HTTP
106.46.136.78,0.138秒,17-02-28 16:36,,808,HTTP
125.121.112.101,0.195秒,17-02-28 02:18,浙江杭州,808,HTTP
110.72.37.198,5.888秒,17-02-28 02:18,广西贵港,8123,HTTP
111.72.127.192,5.814秒,17-02-28 05:09,江西吉安,808,HTTP
220.191.15.221,0.28秒,17-02-28 05:09,浙江杭州,808,HTTP
119.5.0.102,1.031秒,17-03-01 03:01,四川南充,808,HTTP
111.76.226.235,1.252秒,17-03-01 03:00,江西南昌,808,HTTP
124.161.145.162,0.188秒,17-02-28 23:25,四川,80,HTTP
202.108.2.42,5.855秒,17-02-28 23:19,北京,80,HTTP
125.120.9.222,0.847秒,17-02-28 09:36,浙江杭州,808,HTTP
125.122.169.114,0.326秒,17-02-28 09:35,浙江杭州,808,HTTP
111.72.126.86,5.367秒,17-03-01 13:54,江西吉安,808,HTTP
106.46.136.156,0.16秒,17-03-01 13:51,,808,HTTP
125.122.170.209,2.29秒,17-02-26 08:45,浙江杭州,808,HTTP
115.239.181.26,0.208秒,17-02-26 08:41,浙江绍兴,8998,HTTP
115.204.26.163,0.183秒,17-02-26 18:54,浙江杭州,808,HTTP
125.118.144.97,0.206秒,17-02-26 18:53,浙江杭州,808,HTTP
171.37.134.44,1.03秒,17-03-01 07:01,广西,8123,HTTP
125.118.78.240,3.635秒,17-03-01 07:01,浙江杭州,808,HTTP
111.76.156.210,0.182秒,17-02-26 13:18,江西新余,808,HTTP
119.5.0.44,0.264秒,17-02-26 13:13,四川南充,808,HTTP
115.198.32.173,2.348秒,17-02-27 05:35,浙江杭州,808,HTTP
123.169.84.55,7.953秒,17-02-27 05:30,山东淄博,808,HTTP
119.5.0.79,0.413秒,17-02-27 01:55,四川南充,808,HTTP
220.191.15.226,4.142秒,17-02-27 01:54,浙江杭州,808,HTTP
113.123.76.5,0.194秒,17-02-26 21:30,山东滨州,808,HTTP
113.123.78.232,0.235秒,17-02-26 21:27,山东滨州,808,HTTP
125.121.115.128,0.224秒,17-02-28 20:36,浙江杭州,808,HTTP
113.123.77.151,0.447秒,17-02-28 20:31,山东滨州,808,HTTP
110.72.20.37,7.085秒,17-02-27 18:31,广西贵港,8123,HTTP
121.31.156.177,1.306秒,17-02-27 18:27,广西北海,8123,HTTP
59.32.95.146,0.839秒,17-02-27 16:32,广东梅州,808,HTTP
59.32.95.204,1.55秒,17-02-27 16:32,广东梅州,808,HTTP
171.13.37.166,0.193秒,17-02-27 12:02,河南,808,HTTP
125.122.92.214,3.532秒,17-02-27 12:01,浙江杭州,808,HTTP
114.113.148.169,5.515秒,17-02-28 16:32,北京,808,HTTP
175.155.24.121,0.304秒,17-02-28 16:31,四川德阳,808,HTTP
60.176.236.26,0.242秒,17-02-28 02:18,浙江杭州,808,HTTP
220.191.101.3,0.482秒,17-02-28 02:15,浙江杭州,808,HTTP
218.2.184.37,0.137秒,17-02-28 05:01,江苏南京,8118,HTTP
115.198.34.120,0.498秒,17-02-28 05:01,浙江杭州,808,HTTP
115.204.29.204,0.241秒,17-03-01 02:51,浙江杭州,808,HTTP
171.37.135.210,6.288秒,17-03-01 02:45,广西,8123,HTTP
182.88.81.192,1.794秒,17-02-28 23:18,广西南宁,8123,HTTP
115.198.33.181,0.25秒,17-02-28 23:18,浙江杭州,808,HTTP
111.72.126.162,4.866秒,17-02-28 09:30,江西吉安,808,HTTP
36.249.24.105,0.388秒,17-02-28 09:30,福建泉州,808,HTTP
60.176.233.51,1.634秒,17-03-01 13:50,浙江杭州,808,HTTP
106.46.136.155,0.481秒,17-03-01 13:50,,808,HTTP
182.88.31.152,5.52秒,17-02-26 08:31,广西南宁,8123,HTTP
182.88.161.97,0.284秒,17-02-26 08:30,广西南宁,8123,HTTP
113.123.78.151,5.212秒,17-02-26 18:52,山东滨州,808,HTTP
182.44.33.71,0.127秒,17-02-26 18:51,山东,8998,HTTP
110.73.6.244,4.624秒,17-03-01 07:00,广西防城港,8123,HTTP
139.196.177.192,0.127秒,17-03-01 06:59,,9001,HTTP
113.123.76.22,5.459秒,17-02-26 13:09,山东滨州,808,HTTP
125.118.146.57,0.841秒,17-02-26 13:09,浙江杭州,808,HTTP
125.118.147.15,0.341秒,17-02-27 05:28,浙江杭州,808,HTTP
125.121.113.46,0.269秒,17-02-27 05:28,浙江杭州,808,HTTP
125.118.73.177,0.174秒,17-02-27 01:46,浙江杭州,808,HTTP
125.118.72.138,1.161秒,17-02-27 01:46,浙江杭州,808,HTTP
175.155.224.2,0.28秒,17-02-26 21:27,四川德阳,808,HTTP
125.121.123.158,1.045秒,17-02-26 21:22,浙江杭州,808,HTTP
182.90.100.41,2.576秒,17-02-28 20:30,广西梧州,8123,HTTP
111.72.245.42,0.623秒,17-02-27 18:27,江西鹰潭,808,HTTP
171.39.13.85,0.309秒,17-02-27 18:27,广西百色,8123,HTTP
121.204.165.157,0.369秒,17-02-27 16:30,福建厦门,8118,HTTP
125.120.206.147,0.746秒,17-02-27 16:28,浙江杭州,808,HTTP
113.123.79.164,3.495秒,17-02-27 12:00,山东滨州,808,HTTP
111.76.133.53,3.207秒,17-02-27 11:51,江西新余,808,HTTP
125.121.114.36,6.157秒,17-02-28 16:30,浙江杭州,808,HTTP
125.118.76.88,3.588秒,17-02-28 16:27,浙江杭州,808,HTTP
125.121.120.122,1.885秒,17-02-28 02:14,浙江杭州,808,HTTP
115.204.31.101,1.398秒,17-02-28 02:10,浙江杭州,808,HTTP
125.120.201.47,5.307秒,17-02-28 05:00,浙江杭州,808,HTTP
180.175.138.93,0.143秒,17-02-28 04:54,上海,63000,HTTP
113.69.255.191,2.42秒,17-03-01 02:40,广东佛山,808,HTTP
111.72.126.35,1.45秒,17-03-01 02:37,江西吉安,808,HTTP
60.176.233.4,0.212秒,17-02-28 23:18,浙江杭州,808,HTTP
111.72.126.225,2.597秒,17-02-28 23:18,江西吉安,808,HTTP
125.118.73.32,0.196秒,17-02-28 09:27,浙江杭州,808,HTTP
182.88.80.39,2.985秒,17-02-28 09:27,广西南宁,8123,HTTP
121.234.49.59,3.103秒,17-03-01 13:45,江苏盐城,8998,HTTP
106.46.136.251,0.183秒,17-03-01 13:45,,808,HTTP
106.46.136.199,1.724秒,17-02-26 08:23,,808,HTTP
119.5.175.166,0.244秒,17-02-26 08:20,四川,808,HTTP
113.123.78.83,0.201秒,17-02-26 18:50,山东滨州,808,HTTP
110.73.2.90,0.511秒,17-02-26 18:50,广西防城港,8123,HTTP
60.176.232.152,3.136秒,17-03-01 06:55,浙江杭州,808,HTTP
183.140.82.55,5.097秒,17-03-01 06:54,浙江嘉兴,3128,HTTP
220.191.103.69,7.759秒,17-02-26 13:09,浙江杭州,808,HTTP
113.123.76.210,0.597秒,17-02-26 13:09,山东滨州,808,HTTP
123.206.195.147,7.087秒,17-02-27 05:27,,80,HTTP
125.118.149.25,2.584秒,17-02-27 05:24,浙江杭州,808,HTTP
123.169.90.199,0.79秒,17-02-27 01:45,山东淄博,808,HTTP
113.121.250.128,7.031秒,17-02-27 01:45,山东德州,808,HTTP
182.99.178.248,0.199秒,17-02-26 21:21,江西南昌,8998,HTTP
125.118.73.115,5.796秒,17-02-26 21:18,浙江杭州,808,HTTP
125.118.76.38,0.708秒,17-02-27 18:27,浙江杭州,808,HTTP
125.118.240.88,0.299秒,17-02-27 18:27,浙江杭州,808,HTTP
111.72.126.145,1.225秒,17-02-27 16:27,江西吉安,808,HTTP
1.206.17.164,0.708秒,17-02-27 16:21,贵州六盘水,8998,HTTP
106.46.136.82,0.708秒,17-02-27 11:42,,808,HTTP
119.254.84.90,1.237秒,17-02-27 11:42,北京,80,HTTP
59.32.95.6,0.987秒,17-02-28 16:27,广东梅州,808,HTTP
220.191.103.166,1.927秒,17-02-28 16:23,浙江杭州,808,HTTP
59.63.123.13,0.222秒,17-02-28 02:09,江西南昌,808,HTTP
220.191.102.209,1.501秒,17-02-28 02:09,浙江杭州,808,HTTP
183.140.87.191,0.468秒,17-02-28 04:54,浙江嘉兴,3128,HTTP
125.118.149.132,0.315秒,17-02-28 04:45,浙江杭州,808,HTTP
123.169.89.135,0.545秒,17-03-01 02:35,山东淄博,808,HTTP
220.191.101.181,2.73秒,17-03-01 02:30,浙江杭州,808,HTTP
125.120.203.159,0.354秒,17-02-28 23:18,浙江杭州,808,HTTP
115.204.30.67,1.47秒,17-02-28 09:22,浙江杭州,808,HTTP
106.46.136.208,0.168秒,17-02-28 09:21,,808,HTTP
111.72.127.99,2.676秒,17-03-01 13:45,江西吉安,808,HTTP
125.121.119.12,0.166秒,17-03-01 13:41,浙江杭州,808,HTTP
111.72.126.174,1.286秒,17-02-26 08:18,江西吉安,808,HTTP
119.5.37.131,0.245秒,17-02-26 08:18,四川达州,808,HTTP
125.118.76.183,5.695秒,17-02-26 18:45,浙江杭州,808,HTTP
182.88.241.186,0.264秒,17-02-26 18:44,广西南宁,8123,HTTP
111.76.225.4,4.907秒,17-03-01 06:54,江西南昌,808,HTTP
113.69.61.120,0.188秒,17-03-01 06:50,广东佛山,808,HTTP
111.72.127.178,0.406秒,17-02-26 13:05,江西吉安,808,HTTP
125.122.118.146,0.185秒,17-02-26 13:01,浙江杭州,808,HTTP
125.121.117.211,5.801秒,17-02-27 05:18,浙江杭州,808,HTTP
119.5.0.121,0.218秒,17-02-27 05:11,四川南充,808,HTTP
182.88.40.137,0.812秒,17-02-27 01:45,广西南宁,8123,HTTP
115.204.29.194,1.275秒,17-02-27 01:36,浙江杭州,808,HTTP
115.204.26.216,2.259秒,17-02-26 21:10,浙江杭州,808,HTTP
121.31.100.197,2.259秒,17-02-26 21:10,广西防城港,8123,HTTP
110.72.17.144,1.014秒,17-02-27 18:27,广西贵港,8123,HTTP
220.187.47.197,2.606秒,17-02-27 18:26,浙江舟山,80,HTTP
117.89.251.42,0.179秒,17-02-27 16:20,江苏南京,8998,HTTP
115.198.36.19,2.592秒,17-02-27 16:17,浙江杭州,808,HTTP
202.102.125.138,0.954秒,17-02-27 11:40,江苏泰州,8888,HTTP
106.46.136.41,0.72秒,17-02-27 11:36,,808,HTTP
106.46.136.200,0.129秒,17-02-28 16:21,,808,HTTP
106.46.136.84,0.423秒,17-02-28 16:21,,808,HTTP
125.118.146.4,3.931秒,17-02-28 02:06,浙江杭州,808,HTTP
119.5.217.109,2.392秒,17-02-28 02:01,四川眉山,808,HTTP
120.76.241.52,2.935秒,17-02-28 04:45,,80,HTTP
125.118.78.57,0.382秒,17-02-28 04:40,浙江杭州,808,HTTP
111.76.140.49,2.293秒,17-03-01 02:30,江西新余,808,HTTP
61.175.112.8,5.985秒,17-03-01 02:22,浙江湖州,808,HTTP
125.122.118.85,0.632秒,17-02-28 09:20,浙江杭州,808,HTTP
125.122.170.200,0.176秒,17-02-28 09:18,浙江杭州,808,HTTP
175.155.25.6,0.229秒,17-03-01 13:41,四川德阳,808,HTTP
106.46.136.157,0.14秒,17-03-01 13:40,,808,HTTP
119.5.33.68,0.245秒,17-02-26 08:18,四川达州,808,HTTP
119.5.217.95,0.287秒,17-02-26 08:18,四川眉山,808,HTTP
223.155.126.168,7.338秒,17-02-26 18:40,湖南,80,HTTP
183.154.106.175,0.188秒,17-02-26 18:40,浙江金华,8998,HTTP
106.46.136.69,0.175秒,17-03-01 06:47,,808,HTTP
125.122.168.39,0.165秒,17-02-26 13:00,浙江杭州,808,HTTP
106.46.136.113,3.448秒,17-02-26 13:00,,808,HTTP
113.121.242.85,1.76秒,17-02-27 05:09,山东德州,808,HTTP
113.123.77.109,0.281秒,17-02-27 05:09,山东滨州,808,HTTP
220.191.15.71,6.458秒,17-02-27 01:34,浙江杭州,808,HTTP
125.118.148.162,3.834秒,17-02-27 01:32,浙江杭州,808,HTTP
125.122.169.108,6.004秒,17-02-26 21:09,浙江杭州,808,HTTP
113.123.76.157,4.091秒,17-02-26 21:09,山东滨州,808,HTTP
115.198.34.232,2.27秒,17-02-27 18:25,浙江杭州,808,HTTP
125.122.171.185,0.244秒,17-02-27 18:24,浙江杭州,808,HTTP
183.146.187.6,0.211秒,17-02-27 16:12,浙江金华,8998,HTTP
123.169.88.194,0.426秒,17-02-27 16:10,山东淄博,808,HTTP
59.63.123.125,3.27秒,17-02-27 11:27,江西南昌,808,HTTP
125.81.189.216,0.257秒,17-02-27 11:25,重庆,8123,HTTP
221.10.159.234,0.447秒,17-02-28 16:21,四川内江,1337,HTTP
125.120.200.173,0.446秒,17-02-28 16:18,浙江杭州,808,HTTP
125.121.119.32,5.049秒,17-02-28 02:00,浙江杭州,808,HTTP
125.122.119.251,4.97秒,17-02-28 01:54,浙江杭州,808,HTTP
125.122.168.68,0.623秒,17-02-28 04:38,浙江杭州,808,HTTP
115.234.150.136,0.247秒,17-02-28 04:33,浙江温州,8998,HTTP
113.69.255.17,0.543秒,17-03-01 02:21,广东佛山,808,HTTP
110.73.28.105,5.331秒,17-03-01 02:19,广西防城港,8123,HTTP
115.198.35.127,0.261秒,17-02-28 09:18,浙江杭州,808,HTTP
220.191.103.195,6.452秒,17-02-28 09:18,浙江杭州,808,HTTP
106.46.136.9,1.124秒,17-03-01 13:37,,808,HTTP
125.121.112.16,0.198秒,17-03-01 13:36,浙江杭州,808,HTTP
125.120.9.243,0.261秒,17-02-26 08:18,浙江杭州,808,HTTP
125.120.207.162,0.229秒,17-02-26 08:18,浙江杭州,808,HTTP
115.198.39.135,0.245秒,17-02-26 18:37,浙江杭州,808,HTTP
183.143.46.133,1.761秒,17-02-26 18:35,浙江湖州,8998,HTTP
